type,typeName,name,spell,spellAll,code
PFund,私募,光大阳光集结号收益型8期,GDYGJJHSYX8Q,guangdazhengquan,J02631
PFund,私募,庆泽宏观对冲1号,QZHGDC1H,--,P06381
PFund,私募,浦安恒益1号34期,PAHY1H34Q,--,P06757
PFund,私募,阿巴马量化对冲1号,ABMLHDC1H,abamazichan,P06558
PFund,私募,金牛6号优先级,JN6HYXJ,xingtanlianhe,P05826
PFund,私募,聚金池1号,JJC1H,--,P05877
PFund,私募,云信成长2013-3号第1期,YXCC2013-3HD1Q,--,P05893
PFund,私募,国联汇金15号优先级,GLHJ15HYXJ,guolianzhengquan,J02917
PFund,私募,平安证券快易融1号优先级,PAZQKYR1HYXJ,pinganzhengquan,J02502
PFund,私募,君享稳发二号优先级A1,JXWFEHYXJA1,guotaijunanzhengquan,J03652
PFund,私募,恒泰创富41号,HTCF41H,hengtaizhengquan,J03676
PFund,私募,君享通宝36号A,JXTB36HA,guotaijunanzhengquan,J03322
PFund,私募,新泉一号基金,XQYHJJ,xinquan,S23003
PFund,私募,旗辉1号基金,QH1HJJ,qihuicaifu,S22894
PFund,私募,昇量红牛二号基金,SLHNEHJJ,huayinjingzhi,S22666
PFund,私募,凡得幸福金矿基金,FDXFJKJJ,huayinjingzhi,S22220
PFund,私募,长河优势1号C,CHYS1HC,yuxiuziben,060628
PFund,私募,君享稳兴一号次级,JXWXYHCJ,guotaijunanzhengquan,J02700
PFund,私募,江海新锐1号B,JHXR1HB,jianghaizhengquan,J02846
PFund,私募,宏源信托宝7号1期,HYXTB7H1Q,hongyuanzhengquan,J02306
PFund,私募,金蕴57期(博润),JY57Q(BR),borunshijiaotouzi,P06996
PFund,私募,华融浦发质押宝1号,HRPFZYB1H,huarongzhengquan,J03021
PFund,私募,汇金聚富I-50,HJJFI-50,--,P07052
PFund,私募,稳健02号第40期,WJ02HD40Q,--,P06030
PFund,私募,价值精选2号尊享F期,JZJX2HZXFQ,--,P07892
PFund,私募,朱雀漂亮阿尔法尊享AJ期,ZQPLAEFZXAJQ,zhuque,P08470
PFund,私募,一创聚盈第十六期,YCJYDSLQ,--,P08514
PFund,私募,融通资本信盈1号,RTZBXY1H,rongxinlitong,M00274
PFund,私募,坤泰2号第6期,KT2HD6Q,--,P08608
PFund,私募,中国龙进取对冲1号,ZGLJQDC1H,yongfeng,P08222
PFund,私募,融金慧66号第26期,RJH66HD26Q,--,P08827
PFund,私募,中欧瑞博9期,ZORB9Q,zhongouruibo,S23572
PFund,私募,博赢积极成长8号,BYJJCC8H,boyingzichanguanli,P09544
PFund,私募,世祖量化对冲3号,SZLHDC3H,shizuzichan,P09546
PFund,私募,双龙一号,SLYH,boyingzichanguanli,P09548
PFund,私募,道纪2号,DJ2H,daojichuangyetouzi,P09551
PFund,私募,道纪1号,DJ1H,daojichuangyetouzi,P09552
PFund,私募,汇通106号第6期,HT106HD6Q,--,P09508
PFund,私募,汇通106号第7期,HT106HD7Q,--,P09509
PFund,私募,汇通106号第8期,HT106HD8Q,--,P09510
PFund,私募,汇通106号第9期,HT106HD9Q,--,P09511
PFund,私募,知几灵活配置3期,ZJLHPZ3Q,zhijitouzi,S27570
PFund,私募,金塔投资基金,JTTZJJ,zhongdajituantouzi,S27949
PFund,私募,璞归巨猿1号,PGJY1H,puguizichan,S27853
PFund,私募,领航共喜三号,LHGXSH,donghangjinkong,S27911
PFund,私募,进锋国华1号,JFGH1H,jinfengtouzi,S27634
PFund,私募,仙童君隆1号,XTJL1H,xiantongtouzi,S23689
PFund,私募,致畅致远一号,ZCZYYH,zhichangtouzi,S21585
PFund,私募,拾贝投资4号,SBTZ4H,hainingshibeitouzi,M00364
PFund,私募,拾贝投资6号,SBTZ6H,hainingshibeitouzi,M00365
PFund,私募,长盈二期第8期,CYEQD8Q,--,P10473
PFund,私募,文苑1号第16期,WY1HD16Q,--,P10595
PFund,私募,梧桐树定制收益类20号,WTSDZSYL20H,--,P10962
PFund,私募,私募工场盈沣睿信2期,SMGCYFRX2Q,--,P11415
PFund,私募,臻达一号第4期,ZDYHD4Q,--,P11182
PFund,私募,凤凰花开一号第7期,FHHKYHD7Q,--,P10599
PFund,私募,浙商老友坤成一号第80期,ZSLYKCYHD80Q,--,P11145
PFund,私募,文苑一号第12期,WYYHD12Q,--,P11146
PFund,私募,浙商老友坤成一号第81期,ZSLYKCYHD81Q,--,P11147
PFund,私募,浙商老友坤成一号第82期,ZSLYKCYHD82Q,--,P11149
PFund,私募,鼎萨19期,DS19Q,dingsa,P11333
PFund,私募,德昇乐观,DSLG,xizangdesheng,S27309
PFund,私募,盈阳六号,YYLH,yingyangzichan,P11388
PFund,私募,盈阳三号优先,YYSHYX,yingyangzichan,P09736
PFund,私募,华银新凯一期,HYXKYQ,huayinjingzhi,S26696
PFund,私募,最具巴菲特潜力500倍基金12期,ZJBFTQL500BJJ12Q,zhaoyingguanli,S27226
PFund,私募,睿策专户一号,RCZHYH,ruice,S27300
PFund,私募,格上景林新三板,GSJLXSB,geshanglicai,S27583
PFund,私募,英蓝专户一号,YLZHYH,yinglanzichan,S26171
PFund,私募,汇信金百合4号,HXJBH4H,jinbaihecaifu,P11442
PFund,私募,东方富积-标的1号,DFFJBD1H,dongfangfuji,S28204
PFund,私募,万利富达德盛1期,WLFDDS1Q,wanlifuda,P11443
PFund,私募,稳健02号第44期,WJ02HD44Q,--,P07238
PFund,私募,泽杰添富平衡型基金,ZJTFPHXJJ,sanduxinghe,S21845
PFund,私募,融信01号第15期,RX01HD15Q,--,P08014
PFund,私募,融源08号第10期,RY08HD10Q,--,P08017
PFund,私募,华融金稳盈01号-第01期,HRJWY01HD01Q,--,P08050
PFund,私募,海通海富15号,HTHF15H,haitongzhengquan,J03533
PFund,私募,财富富盈4号,CFFY4H,caifuzhengquan,J03535
PFund,私募,招行添富牛1号,ZXTFN1H,--,P06288
PFund,私募,重阳精选C号,CYJXCH,chongyang,P00830
PFund,私募,国联汇金18号A,GLHJ18HA,guolianzhengquan,J03928
PFund,私募,传承一号,CCYH,xindiantouzi,S22562
PFund,私募,长余7号责任成长基金,CY7HZRCCJJ,zongyikonggu,S25061
PFund,私募,喆颢天禧一期基金,ZHTXYQJJ,zhehaozichan,S23655
PFund,私募,聚富银河新型证券第56期,JFYHXXZQD56Q,--,P10735
PFund,私募,聚富银河新型证券第57期,JFYHXXZQD57Q,--,P10736
PFund,私募,汇通106号第12期,HT106HD12Q,--,P09514
PFund,私募,汇通106号第13期,HT106HD13Q,--,P09515
PFund,私募,奇获套利一号,QHTLYH,shanghaiqihuo,S23138
PFund,私募,正弘1号,ZH1H,--,P09527
PFund,私募,朱雀珠玉专项投资1号基金,ZQZYZXTZ1HJJ,zhuqueguquantouzi,S23256
PFund,私募,私募工场之杠杆精灵A类10Q,SMGCZGGJLAL10Q,--,P08467
PFund,私募,融贯资本3号,RGZB3H,--,P10572
PFund,私募,云南睿金6号第29期,YNRJ6HD29Q,--,P10574
PFund,私募,融智一号第20期,RZYHD20Q,--,P10888
PFund,私募,融智一号第7期,RZYHD7Q,--,P10889
PFund,私募,融智一号第6期,RZYHD6Q,--,P10890
PFund,私募,融智一号第5期,RZYHD5Q,--,P10891
PFund,私募,泓倍一号21017A,ZSTZHBYH21017A,hongbeizichan,P10905
PFund,私募,融智一号第3期,RZYHD3Q,--,P10906
PFund,私募,秦邦1号,QB1H,--,P10907
PFund,私募,道域1号,DY1H,daoyuzichan,P10908
PFund,私募,融智一号第17期,RZYHD17Q,--,P10896
PFund,私募,融智一号第16期,RZYHD16Q,--,P10897
PFund,私募,聚富五号第17期,JFWHD17Q,--,P10573
PFund,私募,原点3号,YD3H,yuandianzichan,M00340
PFund,私募,原点5号,YD5H,yuandianzichan,M00341
PFund,私募,汇通12号第36期,HT12HD36Q,--,P11328
PFund,私募,菁英时代成长1号,JYSDCZ1H,qingyingshidai,P00244
PFund,私募,鑫龘一号第7期,XDYHD7Q,--,P09697
PFund,私募,鑫龘一号第10期,XDYHD10Q,--,P09703
PFund,私募,聚金星1号新型结构化32期,JJX1HXXJGH32Q,--,P09670
PFund,私募,汇富01号第08期,HF01HD08Q,--,P05050
PFund,私募,仁复一号,RFYH,renfu,P05125
PFund,私募,安进1号尊享期,AJ1HZXQ,--,P05130
PFund,私募,中睿合银策略精选1号,ZRHYCLJX1H,zhongruiheyin,S20394
PFund,私募,陈金明1期,CJM1Q,--,P02876
PFund,私募,汇腾一号,HTYH,huitengtouzi,P05021
PFund,私募,铭渤单一资金信托,MBDYZJXT,yongquanyixin,P05060
PFund,私募,科技创新量化精选基金1期,KJCXLHJXJJ1Q,qianhaitaihang,S26303
PFund,私募,熔岩海岭,RYHL,rongyantouzi,S28003
PFund,私募,利宇成长1号,LYCZ1H,liyuzichan,P11446
PFund,私募,汇信-中欧瑞博6号,HXZORB6H,zhongouruibo,P11447
PFund,私募,展博诺亚1号,ZBNY1H,zhanbo,S27494
PFund,私募,正泽元对冲基金2号,ZZYDCJJ2H,zhengzeyuan,S28129
PFund,私募,小熊猫二号,XXMEH,xiaoxiongmaozichan,P11449
PFund,私募,浙商老友坤成一号第53期,ZSLYKCYHD53Q,--,P11119
PFund,私募,浙商老友坤成一号第55期,ZSLYKCYHD55Q,--,P11120
PFund,私募,朴道三期,PDSQ,podaoruifu,S25174
PFund,私募,中投星火量化进取型1号,ZTXHLHJQX1H,zhongtouxinghuo,S22082
PFund,私募,对冲精英之灵均B型,DCJYZLJBX,lingjuntouzi,P10475
PFund,私募,梧桐树定制收益类16号,WTSDZSYL16H,--,P10545
PFund,私募,云南睿金6号第27期,YNRJ6HD27Q,yunnanxintuo,P10569
PFund,私募,lighthorse稳健增长,LTWJZZ,tianma1,P00103
PFund,私募,投资精英之淡水泉A,TZJYZDSQA,danshuiquan,P00278
PFund,私募,远策1期,YC1Q,yuance,P00319
PFund,私募,奕金安一期,YJAYQ,yijinan,P00395
PFund,私募,黄金优选1期5号,HJYX1Q5H,danshuiquan,P00432
PFund,私募,国富精选五号,GFJXWH,guofu,P00539
PFund,私募,黄金优选4期5号,HJYX4Q5H,zhuque,P00570
PFund,私募,沃胜1期,WS1Q,woshengzichan,P00596
PFund,私募,黄金优选5期4号,HJYX5Q4H,shangya,P00661
PFund,私募,展博精选B号,ZBJXBH,zhanbo,P00682
PFund,私募,汇通66号第2期,HT66HD2Q,--,P11020
PFund,私募,汇通68号第15期,HT68HD15Q,--,P10994
PFund,私募,汇通68号第14期,HT68HD14Q,--,P10995
PFund,私募,融智一号第15期,RZYHD15Q,--,P10898
PFund,私募,华融分级固利34号,HRFJGL34H,huarongzhengquan,J01049
PFund,私募,钱王山1号,QWS1H,yuditouzi,M00295
PFund,私募,弘哲中睿1号,ZHZR1H,nantongzhongruitouzi,M00297
PFund,私募,聚金星一号新型结构化22期,JJXYHXXJGH22Q,--,P09849
PFund,私募,聚富一号第33期,JFYHD33Q,--,P09762
PFund,私募,量化投资母基金1号5期,GFNBLHTZMJJ1H5Q,gefeinuobao,S25714
PFund,私募,兴诚1号,XC1H,fangdezichan,P01705
PFund,私募,长安东成一号,CACDYH,lihua,M00158
PFund,私募,益亨价值,YHJZ,shamenyiheng,P05314
PFund,私募,新方程巨杉尊享A,XFCJSZXA,jushanshanghai,S28646
PFund,私募,博赢财富聚宝盆7号,BYCFJBP7H,boyingzichanguanli,P11429
PFund,私募,惠正尊享B期,HZZXBQ,--,P10951
PFund,私募,汇通30号第5期,HT30HD5Q,--,P11206
PFund,私募,小鸟对冲1号,XNDC1H,zhangshaxiaoniao,P11223
PFund,私募,云南睿金1号,YNRJ1H,--,P10446
PFund,私募,乐瑞强债3号,LRQZ3H,leruizichan,M00377
PFund,私募,和融汇通第1期,HRHTD1Q,--,P10306
PFund,私募,乐瑞强债6号,LRQZ6H,leruizichan,M00379
PFund,私募,浙商一号第67期,ZSYHD67Q,--,P09810
PFund,私募,汇金聚富(XV期)第6期,HJJFXVQD6Q,--,P11433
PFund,私募,宏赢111号,HY111H,--,P11422
PFund,私募,宏赢121号,HY121H,--,P11423
PFund,私募,私募工场十三期,SMGCSSQ,--,P11424
PFund,私募,私募工场天鹿1号,SMGCTL1H,--,P11425
PFund,私募,辰月成长优选1号,CYCCYX1H,shamenchenyue,S27410
PFund,私募,永安银利5号,YAYL5HJJ,gumu,S27800
PFund,私募,蘅歆2号,HX2H,hengxintouzi,S28113
PFund,私募,华财18号,HC18H,nanhuatouzi,S28106
PFund,私募,天天盈第二期,TTYDEQ,--,P11417
PFund,私募,博赢财富聚宝���1号,BYCFJBP1H,boyingzichanguanli,P11418
PFund,私募,博赢财富聚宝盆2号,BYCFJBP2H,boyingzichanguanli,P11419
PFund,私募,博赢财富聚宝盆3号,BYCFJBP3H,boyingzichanguanli,P11420
PFund,私募,博赢财富聚宝盆4号,BYCFJBP4H,boyingzichanguanli,P11421
PFund,私募,稳逸3号,WY3H,--,P11440
PFund,私募,橙叶壹号,CYYH,chengyetouzi,S27221
PFund,私募,多策略风险缓冲(丰范1期)尊享C期,DCLFXHCFF1QZXCQ,--,P10343
PFund,私募,汇通22号第17期,HT22HD17Q,--,P11340
PFund,私募,汇通74号第24期,HT74HD24Q,--,P11000
PFund,私募,福能财掌柜1号基金,FNCZG1HJJ,tongheng,S22313
PFund,私募,中卓成长2期基金,ZZCC2QJJ,zhongzhuo,S22432
PFund,私募,金丝猴瑞园第二十九期,JSHRYDESJQ,--,P08935
PFund,私募,金丝猴瑞园第三十期,JSHRYDSSQ,--,P08936
PFund,私募,金丝猴瑞园第二十八期,JSHRYDESBQ,--,P08937
PFund,私募,金锝6号尊享F期,JD6HZXFQ,jindezichan,P08929
PFund,私募,金锝6号尊享G期,JD6HZXGQ,jindezichan,P08930
PFund,私募,金锝6号尊享H期,JD6HZXHQ,jindezichan,P08931
PFund,私募,金锝6号尊享I期,JD6HZXIQ,jindezichan,P08932
PFund,私募,金锝6号尊享J期,JD6HZXJQ,jindezichan,P08933
PFund,私募,宏赢三号,HYSH,--,P08934
PFund,私募,理成转子新三板1号,LCZZXSB1H,licheng,S23631
PFund,私募,臻达一号,ZDYH,--,P10172
PFund,私募,理成转子新三板1号MINI,LCZZXSB1HMINI,licheng,S23632
PFund,私募,TOP30对冲母基金3号7期,TOP30DCMJJ3H7Q,gefeinuobao,S25712
PFund,私募,国都德正第六期,GDDZDLQ,--,P11478
PFund,私募,国都德正第七期,GDDZDQQ,--,P11479
PFund,私募,国都德正第八期,GDDZDBQ,--,P11480
PFund,私募,嘉实资本颂逸一期,JSZBSYYQ,songyitouzi,M00375
PFund,私募,恒泰华盛15期进取级,HTHS15QJQJ,hengtaihuasheng,M00349
PFund,私募,汇升睿进一号,HSRJYH,huihonghuishengtouzi,M00359
PFund,私募,大朴汇升定增一号,DPHSDZYH,huihonghuishengtouzi,M00360
PFund,私募,明曜启明3期-中信证券C期,MYQM3QZXZQCQ,mingyao,S26562
PFund,私募,国信OTC金福1号,GXOTCJF1H,guoxinzhengquan,J02723
PFund,私募,海通北极星1号,HTBJX1H,haitongzhengquan,J03426
PFund,私募,平安融平1号A3,PARP1HA3,pinganzhengquan,J02412
PFund,私募,中期大成稳健3号,ZQDCWJ3H,zhongqizichan,S27950
PFund,私募,信璞301基金,XP301JJ,shanghaixinputouzi,S22501
PFund,私募,汇金聚富(XV期)第7期,HJJFXVQD7Q,--,P11434
PFund,私募,朱雀秦兵纵横1号,ZQQBZH1,--,S27030
PFund,私募,睿信宏观对冲基金,RXHGDCJJ,ruixintouzi,S25701
PFund,私募,嘉和对冲1号,JHDC1H,jiahetouzi,S21272
PFund,私募,汇通12号第29期,HT12HD29Q,--,P11321
PFund,私募,汇通12号第37期,HT12HD37Q,--,P11329
PFund,私募,汇通12号第40期,HT12HD40Q,--,P11331
PFund,私募,久阳小盘进取,JYXPJQ,jiuyangziguan,S27115
PFund,私募,猛犸光辉岁月,MMGHSY,mengmazichan,S27623
PFund,私募,喆颢-智盈环球策略基金1期,ZHZYHQCLJJ1Q,zhehaozichan,S27077
PFund,私募,中大金利1号,ZDJL1H,zhongdajituantouzi,S27579
PFund,私募,阿尔法新锐2号,AEFXR2H,anhuiaerfa,S27595
PFund,私募,资富精鉴三期,ZFJJSQ,zifujingjianzichan,S25818
PFund,私募,水木1号,SM1H,putiantouzi,S27609
PFund,私募,量鑫套利对冲基金,LXTLDCJJ,--,S27427
PFund,私募,挚龙万永1号,ZLWY1H,wanyong,S27572
PFund,私募,通财2号,TC2H,tonghuacaifu,S27548
PFund,私募,德相资产管理1号,DXZCGL1H,xinyuzichan,S27533
PFund,私募,中大兴隆投资,ZDXLTZJJ,zhongdajituantouzi,S27531
PFund,私募,鑫龘一号第30期,XDYHD30Q,--,P09724
PFund,私募,聚金星一号新型结构化21期,JJXYHXXJGH21Q,--,P09847
PFund,私募,浙商一号第79期,ZSYHD79Q,--,P09848
PFund,私募,浙商一号第80期,ZSYHD80Q,--,P09850
PFund,私募,鑫龘一号第21期,XDYHD21Q,--,P09763
PFund,私募,鑫龘一号第22期,XDYHD22Q,--,P09764
PFund,私募,聚富一号第35期,JFYHD35Q,--,P09765
PFund,私募,鑫龘一号第23期,XDYHD23Q,--,P09766
PFund,私募,聚富一号第37期,JFYHD37Q,--,P09768
PFund,私募,聚金星一号新型结构化29期,JJXYHXXJGH29Q,--,P09865
PFund,私募,富舜共赢10号,FSTZGY10H,fushun,S21087
PFund,私募,但尔壹号,DEYH,danerzichan,S27787
PFund,私募,浦江之星168号佳友1号A2,PJZX168HJY1HA2LA2,--,P11432
PFund,私募,大河基金5号,DHJJ5H,lujiazuicaifu,S23614
PFund,私募,赢石Alpha对冲1号,YSALPHADC1H,yingshi(wuhan),P09539
PFund,私募,臻达一号第12期,ZDYHD12Q,--,P10483
PFund,私募,睿策专享6期,RC3QZRCZX6Q,ruice,P10322
PFund,私募,恒泰一号2015,HTYH2015,--,P10323
PFund,私募,永隆呈瑞新三板一期,YLCRXSBYQJJ,chengruitouzi,S23895
PFund,私募,汇通138号第5期,HT138HD5Q,--,P09406
PFund,私募,汇通12号第11期,HT12HD11Q,--,P09420
PFund,私募,重阳对冲3号汇智H期,ZYDC3HHZHQ,chongyang,P09519
PFund,私募,乐享收益优先级90天第16期,LXSYYXJ90TD16Q,zhangjiangzhengquan,J02236
PFund,私募,征途投资-圣隆稳利债一期,ZTTZSLWLZYQ,shenglongzichan,P10431
PFund,私募,中信信衍财富5号,ZXXYCF5H,zhongxinzhengquan,J03942
PFund,私募,平安融平1号A5,PARP1HA5,pinganzhengquan,J02740
PFund,私募,彤源7号,TY7H,tongyuan,P06459
PFund,私募,兴业鑫成8号集合计划,XYXC8HJHJH,xingyezhengquan,J02768
PFund,私募,国贸期货嘉诚资管一号,GMQHJCZGYH,shanghaijiachengtouzi,P06909
PFund,私募,东吴汇智2号优先级,DWHZ2HYXJ,dongwuzhengquan,J03059
PFund,私募,国泰君享季季赢1号次级,GTJXJJY1HCJ,guotaijunanzhengquan,J03058
PFund,私募,君享季季赢1号优先级,JXJJYYHYXJ,guotaijunanzhengquan,J03346
PFund,私募,恒赢2号,HY2H,--,P07005
PFund,私募,兴证鑫成15号,XZXC15H,xingyezhengquan,J03060
PFund,私募,齐鲁浦汇赢,QLPHY,qiluzhengquan,J02565
PFund,私募,国联定增精选3号B,GLDZJX3HB,guolianzhengquan,J02477
PFund,私募,华融分级固利37号,HRFJGL37H,huarongzhengquan,J01015
PFund,私募,融贯资本3号第7期,RGZB3HD7Q,--,P10575
PFund,私募,云南睿金6号第31期,YNRJ6HD31Q,--,P10576
PFund,私募,云南睿金6号第33期,YNRJ6HD33Q,--,P10577
PFund,私募,浙商老友坤成一号第75期,ZSLYKCYHD75Q,--,P11139
PFund,私募,文苑一号第11期,WYYHD11Q,--,P11140
PFund,私募,黑天鹅1号,HTE1H,baishiwang,M00145
PFund,私募,华泰紫金稳利1号,HTZJWL1H,huataizhengquan,J01615
PFund,私募,财通聚富1号A28(优先级),CTJF1HA28(YXJ),caitongzhengquan,J01382
PFund,私募,吉祥宝01期-第11期,JXB01QD11Q,--,P05659
PFund,私募,广发多添富3号X,GFDTF3HX,guangfazichanguanli,J01469
PFund,私募,中国红黄山1号优先级,ZGHHS1HYXJ,zhongyinguoji,J00756
PFund,私募,冰剑7号,BJ7H,bingjian,P04818
PFund,私募,金金资本,JJZB,--,P10539
PFund,私募,云南睿金15号第29期,YNRJ15HD29Q,--,P10711
PFund,私募,云南睿金15号第30期,YNRJ15HD30Q,--,P10712
PFund,私募,云南睿金15号第32期,YNRJ15HD32Q,--,P10714
PFund,私募,云南睿金15号第37期,YNRJ15HD37Q,--,P10717
PFund,私募,云南睿金15号第38期,YNRJ15HD38Q,--,P10731
PFund,私募,云南睿金15号第39期,YNRJ15HD39Q,--,P10732
PFund,私募,云南睿金15号第40期,YNRJ15HD40Q,baofengyuantouzi,P10733
PFund,私募,聚富银河新型证券第55期,JFYHXXZQTZD55Q,--,P10734
PFund,私募,云瑞通汇,YRTH,--,P11289
PFund,私募,和信龙腾2号,HXLT2H,hexinhuatong,P10971
PFund,私募,汇通94号第8期,HT94HD8Q,--,P11275
PFund,私募,汇通94号第17期,HT94HD17Q,--,P11273
PFund,私募,汇通94号第22期,HT94HD22Q,--,P11267
PFund,私募,汇通94号第6期,HT94HD6Q,--,P11268
PFund,私募,财通·创信11号（一期）,CT·CX11H（YQ）,caitongzhengquan,J03933
PFund,私募,财通财聚11号A,CTCJ11HA,caitongzhengquan,J03930
PFund,私募,罗斯开放1号基金,LSKF1HJJ,putiantouzi,S22636
PFund,私募,禾润3号基金,HR3HJJ,jiangsujiaheyuan,S22616
PFund,私募,歌斐诺宝TOP30对冲母基金3号2期,GFNBTOP30DCMJJ3H2Q,gefeinuobao,S23037
PFund,私募,远达财富决策先机混合型,YDCFJCXJHHX,yuandacaifu,S23254
PFund,私募,新方程民森先进生产力子基金1期,XFCMSXJSCLZJJ1Q,minsen,P10189
PFund,私募,银河台睿一号第1期,YHTRYHD1Q,--,P10639
PFund,私募,银河台睿一号,YHTRYH,--,P10640
PFund,私募,银河台睿一号第2期,YHTRYHD2Q,--,P10641
PFund,私募,艾米致选1号,AMZX1H,guantongbeiwei,S26377
PFund,私募,汇通8号第9期,HT8HD9Q,--,P11242
PFund,私募,信达兴融4号次级,XDXR4HCJ,xindazhengquan,J03505
PFund,私募,招商汇智之中新融创定增,ZSHZZZXRCDZ,zhaoshangzhengquan,J01589
PFund,私募,湘财华夏幸福九通基业园区,XCHXXFJTJYYQ,xiangcaizhengquan,J02197
PFund,私募,大通鹏迪一号第2期,DTPDYHD2Q,--,P10290
PFund,私募,大通鹏迪一号第4期,DTPDYHD4Q,--,P10291
PFund,私募,大通鹏迪一号第3期,DTPDYHD3Q,--,P10292
PFund,私募,大通鹏迪一号第5期,DTPDYHD5Q,--,P10293
PFund,私募,昆仑二十二号,KLESEH,--,P07865
PFund,私募,凯纳进取1号,KNJQ1H,kainapuchun,P07863
PFund,私募,浙商多策略精选1号,ZSDCLJX1H,zheshangqihuo,P07855
PFund,私募,盈融达量化对冲进取2期,YRDLHDCJQ2Q,yingrongda,P07856
PFund,私募,创富一号,CFYH,anzetouzi,P07852
PFund,私募,汇金聚富IX期第13期,HJJFIXQD13Q,--,P10254
PFund,私募,招商证券-理成风景1号,ZSZQLCFJ1H,licheng,P11469
PFund,私募,融智一号第8期,RZYHD8Q,--,P10904
PFund,私募,狮子汇汇昌基金3号,SZHHCJJ3H,shizihuijijin,P11572
PFund,私募,尊道量化1号对冲基金,ZDLH1HDCJJ,zundao,S20831
PFund,私募,汇富01号第21期,HF01HD21Q,--,P09133
PFund,私募,融福3号第27期,RF3HD27Q,--,P09184
PFund,私募,增强75号第25期,ZQ75HD25Q,--,P09249
PFund,私募,毕立信稳健第13期,BLXWJD13Q,--,P09096
PFund,私募,增强11号融兴01期第43期,ZQ11HRX01QD43Q,--,P09247
PFund,私募,汇通12号第34期,HT12HD34Q,--,P11325
PFund,私募,中胜涨乐3号,ZSZL3H,liangshengzichan,P11036
PFund,私募,浙商老友坤成一号第106期,ZSLYKCYHD106Q,--,P11172
PFund,私募,浙商老友坤成一号第107期,ZSLYKCYHD107Q,--,P11173
PFund,私募,浙商老友坤成一号第108期,ZSLYKCYHD108Q,--,P11174
PFund,私募,汇通94号第10期,HT94HD10Q,--,P11272
PFund,私募,光大成长证券投资第四期,GDCCZQTZDSQ,--,P10742
PFund,私募,云南睿金15号第27期,YNRJ15HD27Q,--,P10775
PFund,私募,云南睿金15号第28期,YNRJ15HD28Q,--,P10710
PFund,私募,金金资本第1期,JJZBD1Q,--,P10760
PFund,私募,渤海分级定增宝9号,BHFJDZB9H,bohaizhengquan,J03795
PFund,私募,方正金橘1号,FZJJ1H,fangzhengzhengquan,J03796
PFund,私募,中金对冲19号,ZJDC19H,zhongjinzhengquan,J03797
PFund,私募,国海定增2号,GHDZ2H,guohaizhengquan,J03800
PFund,私募,国海定增2号(优先级),GHDZ2H(YXJ),guohaizhengquan,J03801
PFund,私募,国海定增2号(进取级),GHDZ2H(JQJ),guohaizhengquan,J03802
PFund,私募,海川进取1号,HCJQ1H,haichuanzefu,S21674
PFund,私募,博海汇金增盈3号,BHHJZY3H,bohaihuijinziguan,S22321
PFund,私募,汇通16号第13期,HT16HD13Q,--,P11243
PFund,私募,汇通8号第12期,HT8HD12Q,--,P11245
PFund,私募,汇通22号第9期,HT22HD9Q,--,P11246
PFund,私募,汇通22号第8期,HT22HD8Q,--,P11247
PFund,私募,云瑞启瑞,YRQR,--,P11290
PFund,私募,云信私募工场十二期第7期,YXSMGCSEQD7Q,yingfengruixinziguan,P11293
PFund,私募,光大金控泰玉2号,GDJKTY2H,jinkong(shanghai)touzi,S25658
PFund,私募,展博投资尊享系列之X期,ZBTZZXXLZXQ,zhanbo,P11294
PFund,私募,展博投资尊享系列之Y期,ZBTZZXXLZYQ,zhanbo,P11295
