advisor_id,company_name,fund_id,fund_short_name,id,inception_date,initial_unit_value,manager_id,manager_name,manager_name_real,nav,price_date,ret_1m,ret_1y,ret_2y,ret_3m,ret_3y,ret_4y,ret_5y,ret_6m,ret_incep,ret_incep_a,ret_ytd
CO000000QI,佑瑞持投资,HF000006OE,外贸信托-佑瑞持1号年年佑余7期,3502,2013-11-01,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0789,2014-11-07,0.002975,0.082255,,0.018791,,,,0.040204,0.0789,0.0789,0.0789
CO00000097,东海证券,HF00000AKZ,东海翔龙8号第1期(A0D016),3503,2014-09-10,1.0,PL0000010V,刘俊,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000010V"">刘俊</a>",1.0792,2015-08-03,0.007191,,,0.0215,,,,0.04344,0.0785,0.094925,0.049737
CO000003KH,元优资产,HF00000U3D,中融信托-瞰金08号-第10期,3504,2015-04-17,1.0,PL000005YZ,虞凌云,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005YZ"">虞凌云</a>",1.0785,2015-06-19,-0.008641,,,,,,,,0.0785,0.573696,
CO000000F8,朱雀投资,HF00000FR7,外贸信托-朱雀绝对回报,3505,2015-03-11,1.0,"PL000000D7,PL000000OL","梁跃军,李华轮","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000D7"">梁跃军</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000OL"">李华轮</a>",1.0783,2015-07-31,-0.017315,,,0.0783,,,,,0.0783,0.253773,
CO000000QI,佑瑞持投资,HF0000074R,外贸信托-佑瑞持1号年年佑余17期,3506,2014-01-08,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0783,2014-12-31,-0.001389,,,0.01363,,,,0.033944,0.0783,0.085715,
CO0000024O,淳杨资产,HF00000WL6,淳杨睿享2号,3507,2015-06-12,1.0,PL00000754,,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000754""></a>",1.0781,2015-07-31,0.052832,,,,,,,,0.0781,1.46552,
CO000000C6,山西证券,HF00000CM2,山西稳健优选16号次级,3508,2014-12-03,1.0,PL000001EM,王晓峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EM"">王晓峰</a>",1.078,2015-08-14,0.003724,,,0.02277,,,,0.049659,0.078,0.119253,0.068385
CO000002IM,博海汇金,HF00000UKY,汇润2号之博海汇金,3509,2015-04-22,1.0,PL00000707,查伟,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000707"">查伟</a>",1.0778,2015-06-30,-0.041615,,,,,,,,0.0778,0.567578,
CO0000005V,国金证券,HF000009P7,国金慧源2号,3510,2014-08-27,1.0,PL000001ES,董波,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001ES"">董波</a>",1.0267,2015-08-07,0.001561,0.077208,,0.015009,,,,0.034856,0.077747,0.077747,0.047864
CO000003O6,大庆鼎诺投资,HF00000EEQ,大庆鼎诺二号,3511,2014-07-21,1.0,PL00000636,赵九军,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000636"">赵九军</a>",1.077731,2014-08-20,0.043425,,,,,,,,0.077731,1.455413,
CO00000012,中山证券,HF00000SRT,中山证券远翔8号,3512,2015-05-14,1.0,PL000006G0,黄文睿,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006G0"">黄文睿</a>",1.0776,2015-06-26,0.011071,,,,,,,,0.0776,1.451834,
CO000000X5,合晟资产,HF00000BFP,合晟5号优先级A,3513,2014-06-06,1.0,PL00000193,胡远川,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000193"">胡远川</a>",1.0775,2015-08-14,0.002326,0.061472,,0.012878,,,,0.02864,0.0775,0.066071,0.038855
CO000000QI,佑瑞持投资,HF000007IL,外贸信托-佑瑞持1号年年佑余21期,3514,2014-02-17,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0773,2015-02-06,0.001581,0.070981,,0.008802,,,,0.030909,0.0773,0.0773,0.010127
CO0000009X,西藏同信证券,HF0000090V,西藏同信同心江淮2号,3515,2014-07-09,1.0,PL000003BI,白锋,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003BI"">白锋</a>",1.04,2015-08-07,0.001927,0.061332,,0.02463,,,,-0.007634,0.077252,0.071103,0.012658
CO00000097,东海证券,HF0000096U,东海跃龙5号,3516,2014-07-23,1.0,PL0000039Y,彭华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039Y"">彭华</a>",1.0771,2015-07-23,0.00457,0.075272,,0.016708,,,,0.035275,0.0771,0.0771,0.040576
CO000000QI,佑瑞持投资,HF000006GR,外贸信托-佑瑞持1号年年佑余4期,3517,2013-10-25,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0767,2014-10-31,0.008996,0.0767,,0.022119,,,,0.04463,0.0767,0.0767,0.075732
CO000000QI,佑瑞持投资,HF000006FR,外贸信托-佑瑞持1号年年佑余15期,3518,2013-10-25,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0767,2014-10-31,0.008996,0.0767,,0.022119,,,,0.04463,0.0767,0.0767,0.075732
CO000002UB,九一资产,HF00000X0I,91金融环球时刻2号,3519,2015-05-28,1.0,PL000003RR,孙奎,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003RR"">孙奎</a>",1.0766,2015-08-14,0.043116,,,0.0766,,,,,0.0766,0.343438,
,,HF00000C00,德柱国信1号,3520,2014-10-22,1.0,PL0000039N,李德,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039N"">李德</a>",1.076552,2015-08-17,0.003038,,,0.073252,,,,0.043242,0.076552,0.092552,0.103549
CO00000012,中山证券,HF00000HGN,中山睿翔2号,3521,2015-04-14,1.0,PL000006G0,黄文睿,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006G0"">黄文睿</a>",1.0764,2015-07-31,-0.035225,,,0.0764,,,,,0.0764,0.34244,
CO00000012,中山证券,HF00000HGQ,中山睿翔2号B,3522,2015-04-14,1.0,PL000006G0,黄文睿,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006G0"">黄文睿</a>",1.0764,2015-07-31,-0.035225,,,-0.024558,,,,,0.0764,0.34244,
CO00000012,中山证券,HF00000HGP,中山睿翔2号A,3523,2015-04-14,1.0,PL000006G0,黄文睿,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006G0"">黄文睿</a>",1.0764,2015-07-31,-0.035225,,,-0.024558,,,,,0.0764,0.34244,
CO000003ZB,大成稳健投资,HF00000FZZ,中期大成稳健3号,3524,2015-03-20,1.0,PL000006D3,谢初汉,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006D3"">谢初汉</a>",1.07618,2015-08-17,0.014389,,,0.037757,,,,,0.07618,0.19268,
CO00000065,华宝证券,HF00000889,华宝华锦一号,3525,2014-04-28,1.0,PL0000037R,陆方,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000037R"">陆方</a>",1.076,2015-04-24,0.00093,0.074925,,0.019326,,,,0.037208,0.076,0.076,0.025152
CO000003O2,宝丰源投资,HF00000VL4,宝丰源1期,3526,2015-06-18,1.0,PL0000062Z,李荣志,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000062Z"">李荣志</a>",1.076,2015-07-31,0.076,,,,,,,,0.076,1.408503,
CO000000C6,山西证券,HF00000CP1,山西稳健优选14号次级,3527,2014-12-05,1.0,PL000001EM,王晓峰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EM"">王晓峰</a>",1.076,2015-08-14,0.003731,,,0.021842,,,,0.048733,0.076,0.116139,0.066402
CO0000013P,白石资产,HF0000093V,白石七号,3528,2014-04-30,1.0,PL000002QV,王智宏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002QV"">王智宏</a>",1.076,2015-08-07,0.010329,0.03075,,0.06852,,,,0.007491,0.076,0.056475,-0.023593
CO0000004B,华融证券,HF0000052M,华融分级固利7号B,3529,2013-04-26,1.0,PL000001F2,高鹤,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001F2"">高鹤</a>",1.0759,2015-07-31,0.044766,-0.015825,0.103148,0.059791,,,,-0.073139,0.0759,0.033049,-0.09107
CO00000012,中山证券,HF00000AJJ,中山远翔3号优先级A,3530,2014-07-23,1.0,"PL000003J6,PL000003ML","许骏,鲁雯","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003J6"">许骏</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003ML"">鲁雯</a>",1.0759,2015-07-17,0.002703,0.0759,,0.015479,,,,0.034022,0.0759,0.0759,0.040321
CO000001I2,天之成投资,HF000009OY,美尔雅天之成1号,3531,2014-08-06,1.0,PL000003MM,钟希杰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MM"">钟希杰</a>",1.075743,2015-08-17,0.0,0.052731,,-0.060098,,,,-0.052133,0.075743,0.075743,0.018735
CO000000BP,渤海证券,HF00000D1P,渤海汇富量化宝1期,3532,2014-12-15,1.0,"PL000001AS,PL000000ZM","周里勇,王智勇","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001AS"">周里勇</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000ZM"">王智勇</a>",1.0755,2015-04-03,0.004202,,,0.055654,,,,,0.0755,0.337955,0.055654
CO000000S4,金锝资产,HF000007TF,外贸信托-锝金三号,3533,2014-04-04,1.0,PL000000Z4,任思泓,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000Z4"">任思泓</a>",1.0753,2015-03-27,0.024193,0.0753,,0.046317,,,,0.004578,0.0753,0.08242,0.046317
CO0000006E,新价值,HF0000015F,平安信托-黄金优选二期七号,3534,2010-09-10,100.0,PL0000001A,罗伟广,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000001A"">罗伟广</a>",107.52,2015-08-14,0.088369,0.869263,1.20735,-0.083845,1.76401,0.501886,,0.482421,0.0752,0.014856,0.744039
CO000000GK,神农投资,HF00000EEG,神农太极,3535,2014-01-29,1.0,PL00000073,陈宇,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000073"">陈宇</a>",1.075,2015-03-12,0.028708,,,0.203807,,,,0.077154,0.075,0.063951,0.203807
CO000001HG,恒基浦业资产,HF00000E0R,恒盈债券分级1号,3536,2014-12-29,1.0,"PL000003L5,PL000003M4","顾晓明,丁懿","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003L5"">顾晓明</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003M4"">丁懿</a>",1.075,2015-06-19,-0.000929,,,0.039652,,,,0.068588,0.075,0.155625,0.068588
CO000000H4,东兴证券,HF00000AQZ,东兴金选稳赢13号稳健型,3537,2014-09-29,1.0,PL000000GZ,汪乐平,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000GZ"">汪乐平</a>",1.075,2015-07-29,0.006743,,,0.021087,,,,0.043082,0.075,0.090662,0.050625
CO000000RE,懋峰资产,HF00000D40,懋峰三号,3538,2014-12-11,1.0,PL000002DL,夏和平,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002DL"">夏和平</a>",1.0748,2015-08-07,-0.000279,,,-0.123971,,,,0.061112,0.0748,0.114273,0.014249
CO000000B2,方正证券,HF000009CP,方正晋商1号,3539,2014-07-25,1.0,"PL000002ZO,PL000003JD","林庆云,程敏","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002ZO"">林庆云</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003JD"">程敏</a>",1.0748,2015-08-14,0.002612,0.067965,,0.015111,,,,0.033462,0.0748,0.068853,0.045322
CO000000QI,佑瑞持投资,HF000007IK,外贸信托-佑瑞持1号年年佑余22期,3540,2014-02-21,1.0,PL000001D2,王林,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001D2"">王林</a>",1.0747,2015-02-06,0.001584,0.070845,,0.008729,,,,0.030887,0.0747,0.0747,0.010151
CO000000EL,安信证券,HF000006L4,安信证券荣享A,3541,2013-11-07,1.0,PL000001FS,张亚非,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001FS"">张亚非</a>",1.005,2015-08-03,-0.022376,0.031095,,-0.013744,,,,0.000986,0.074673,0.044157,0.005986
CO000000IM,财通证券,HF00000B2N,财通财聚17号B,3542,2014-10-24,1.0,"PL000001GO,PL00000323","常娜娜,周志远","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001GO"">常娜娜</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000323"">周志远</a>",1.0258,2015-07-31,0.007167,,,0.023955,,,,0.047384,0.074406,0.100419,0.055409
CO00000397,壁虎投资,HF00000HV2,云南信托-汇通1号-国金睿赢33期,3543,2015-04-01,1.0,PL000005JL,张增继,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005JL"">张增继</a>",1.0744,2015-06-26,-0.172137,,,0.0744,,,,,0.0744,0.53814,
CO000000IM,财通证券,HF000007VC,财通财聚2号A,3544,2014-04-09,1.0,PL000001GO,周志远,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001GO"">周志远</a>",1.0088,2015-07-31,0.004781,0.053108,,0.004881,,,,0.020562,0.074381,0.059075,0.025792
CO000000EP,尚雅投资,HF0000016Y,平安信托-黄金优选5期7号,3545,2011-01-26,100.0,"PL0000008U,PL000000AU","常昊,石波","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000008U"">常昊</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000AU"">石波</a>",107.43,2015-08-14,0.034373,0.351321,0.301078,-0.214061,0.502307,0.211161,,0.065245,0.0743,0.01576,0.15865
CO000000E9,财富证券,HF00000AJ7,财富惠丰1号B类,3546,2014-09-04,1.0,PL000000ZN,张伟,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000000ZN"">张伟</a>",1.0743,2015-07-31,0.01063,,,0.032385,,,,0.066091,0.0743,0.08981,0.077749
CO000000K3,景富投资,HF000004O0,中融信托-景富1号,3547,2013-03-26,1.0,PL000002GC,罗兵,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002GC"">罗兵</a>",1.0743,2014-03-21,-0.041232,0.076885,,0.002613,,,,-0.009314,0.0743,0.0743,0.002613
CO000000EL,安信证券,HF000009BJ,安信安银1号A,3548,2014-07-31,1.0,PL000002N5,李哲,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002N5"">李哲</a>",1.0742,2015-07-30,0.018103,0.0742,,0.027943,,,,0.04271,0.0742,0.0742,0.047693
CO00000097,东海证券,HF00000CT2,东海翔龙12号第2期(A0D033),3549,2014-12-15,1.0,PL0000039Y,彭华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000039Y"">彭华</a>",1.0742,2015-07-31,0.008828,,,0.029519,,,,0.056659,0.0742,0.130548,0.063038
CO00000012,中山证券,HF000009O7,中山金辉A,3550,2014-07-21,1.0,"PL000002O6,PL000003MJ","黄志刚,程彬彬","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002O6"">黄志刚</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MJ"">程彬彬</a>",1.0742,2015-07-31,0.005241,0.071628,,0.017235,,,,0.034576,0.0742,0.0742,0.040488
CO0000002U,国联证券,HF000009X6,国联汇金35号,3551,2014-09-10,1.0,PL000003OV,郭琰,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003OV"">郭琰</a>",1.0122,2015-08-14,0.002972,,,0.015656,,,,0.036034,0.074089,0.081091,0.027031
CO0000013P,白石资产,HF0000093X,白石十一号,3552,2014-05-29,1.0,PL000002QV,王智宏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002QV"">王智宏</a>",1.074,2015-04-30,-0.007394,,,-0.030686,,,,-0.05872,0.074,0.080993,-0.041927
CO000000G8,中信建投,HF00000S2K,中信建投挂钩沪深300卓粤13号2期(B),3553,2015-01-26,1.0,PL000001EF,孙晗,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001EF"">孙晗</a>",1.074,2015-07-31,0.002801,,,-0.032432,,,,0.074,0.074,0.153476,
CO000008ZX,中投盈科金融投资,HF00000HNB,中投盈科下午茶安心基金1号,3554,2015-04-10,1.0,PL000006XN,罗敏,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000006XN"">罗敏</a>",1.074,2015-08-13,0.037681,,,,,,,,0.074,0.238833,
CO0000003C,达仁投资,HF00000HSY,达仁通宝8期,3555,2015-04-16,1.0,PL0000076R,周珺,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000076R"">周珺</a>",1.0794,2015-07-03,-0.091148,,,,,,,,0.0739,0.533851,
CO000000X5,合晟资产,HF00000CBX,合晟22号,3556,2014-11-25,1.0,PL00000193,胡远川,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000193"">胡远川</a>",1.0738,2015-08-14,0.009211,,,0.026676,,,,0.045366,0.0738,0.099591,0.069735
CO00000012,中山证券,HF000009OL,中山金益A,3557,2014-07-23,1.0,"PL000002O6,PL000003MJ","黄志刚,程彬彬","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002O6"">黄志刚</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MJ"">程彬彬</a>",1.0738,2015-07-31,0.005148,0.071657,,0.017241,,,,0.034589,0.0738,0.0738,0.040504
CO00000012,中山证券,HF000009OH,中山金利A,3558,2014-07-23,1.0,"PL000002O6,PL000003MJ","黄志刚,程彬彬","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002O6"">黄志刚</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MJ"">程彬彬</a>",1.0738,2015-07-31,0.005148,0.071657,,0.017241,,,,0.034589,0.0738,0.0738,0.040504
CO000000Y4,华鑫证券,HF00000EXE,华鑫徐星1号,3559,2015-02-13,1.0,PL0000019V,张伟民,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL0000019V"">张伟民</a>",1.0737,2015-08-07,0.022279,,,-0.091163,,,,0.071771,0.0737,0.152832,
CO0000006Z,青骓投资,HF00000DYQ,青骓可转债对冲三期,3560,2014-12-19,1.0,PL000003MC,李朝辉,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003MC"">李朝辉</a>",1.0736,2015-04-10,,,,0.034297,,,,,0.0736,0.23745,0.048438
CO0000002U,国联证券,HF00000870,国联定增精选3号A2,3561,2014-04-15,1.0,PL000002MD,周高华,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002MD"">周高华</a>",1.0736,2015-08-14,0.0,0.045375,,0.0,,,,0.010067,0.0736,0.054707,0.021018
CO00000044,东莞证券,HF00000BMT,东莞旗峰财富9号,3562,2014-11-10,1.0,PL000001B4,莫景成,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001B4"">莫景成</a>",1.0182,2015-08-03,0.00843,,,0.02508,,,,0.04984,0.073566,0.112354,0.05843
CO000001GH,天琪投资,HF0000099H,天琪盈润一期,3563,2014-01-13,1.0,PL000003IJ,唐少明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000003IJ"">唐少明</a>",1.0734,2014-10-31,0.011973,,,-0.037223,,,,0.043149,0.0734,0.099045,
CO00000083,万丰友方,HF000001UO,华润信托-万丰友方稳健成长1期,3564,2009-06-17,1.0,PL000001A3,陈益和,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001A3"">陈益和</a>",1.073,2015-07-31,-0.099303,0.290129,0.175762,-0.082435,0.337405,0.219041,0.178603,0.075366,0.073,0.01165,0.078156
CO000000A7,第一创业,HF00000C4E,第一创业瑞年6号B,3565,2014-11-20,1.0,PL000005JF,刘新涛,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000005JF"">刘新涛</a>",1.073,2015-07-31,0.007512,,,0.025813,,,,0.05093,0.073,0.111475,0.060277
CO000003ZY,深圳第二基金,HF00000T4S,第二基金中国华尔街1号,3566,2015-06-03,1.0,PL00000706,刘东明,"<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL00000706"">刘东明</a>",1.073,2015-08-07,0.048876,,,,,,,,0.073,0.526154,
CO000000BF,国泰君安资产,HF00000EXV,国泰君安君享稳利慧升1号优先级,3567,2015-02-16,1.0,"PL000001AX,PL000002ZN","李根,张骏","<a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000001AX"">李根</a>, <a class=""fblue"" target=""_blank"" href=""http://dc.simuwang.com/?mod=manager&manager_id=PL000002ZN"">张骏</a>",1.073,2015-07-31,0.017062,,,0.024833,,,,,0.073,0.184239,
